,order_time,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
34,20140821,13.88854,5000,69442.7,70.831554,69513.531554,5000,69442.7,0.0,2859.4489600647357,66583.25103993526,0.042945469249461805,0.46582719937668615
35,20140822,14.099153000000001,4900,69085.8497,70.46756669400001,69156.31726669401,9900,139581.6147,0.0,72016.62406144677,67564.99063855324,1.0658866874815103,0.45795106562403953
36,20140826,13.688596000000002,-9900,-135517.10040000002,273.74454280800006,-135243.35585719201,0,0.0,63183.515339812206,0.0,63183.515339812206,0.0,0.49310202167733597
37,20140903,14.101510000000001,4800,67687.248,69.04099296000001,67756.28899296,4800,67687.248,0.0,4553.816229006028,63133.43177099398,0.0721300284376151,0.49350382362907297
38,20140904,14.310137500000002,4700,67257.64625,68.602799175,67326.249049175,9500,135946.30625000002,0.0,71881.43142304974,64064.87482695028,1.122010019019209,0.48603120043855175
39,20140911,14.5224605,4700,68255.56435,69.620675637,68325.185025637,14200,206218.9391,0.0,140292.91299013112,65926.02610986886,2.128035333971538,0.47109987194898906
40,20140916,14.077521500000001,-14200,-199900.8053,403.799626706,-199497.005673294,0,0.0,59077.7911785974,0.0,59077.7911785974,0.0,0.5260407283269632
41,20141008,14.68319,4600,67542.674,68.89352748,67611.56752748,4600,67542.674,0.0,8501.27543931942,59041.39856068058,0.14398838182300375,0.5263326928425287
42,20141017,14.285779,-4600,-65714.5834,132.74345846800003,-65581.839941532,0,0.0,57062.69574834332,0.0,57062.69574834332,0.0,0.5422070937820904
43,20141127,14.85728,3900,57943.392,59.10225984,58002.49425984,3900,57943.392,0.0,856.999657953369,57086.39234204663,0.015012328206316712,0.5420169847738032
44,20141203,15.088089999999998,3900,58843.55099999999,60.02042201999999,58903.571422019995,7800,117687.10199999998,0.0,59761.599942435285,57925.5020575647,1.031697573946721,0.5352851178287712
45,20141204,15.337670000000001,3800,58283.146,59.448808920000005,58342.59480892,11600,177916.972,0.0,118122.12323133802,59794.84876866199,1.9754565094450893,0.520288040449598
46,20141205,14.805344,-11600,-171741.9904,346.91882060800003,-171395.071579392,0,0.0,53237.51171108459,0.0,53237.51171108459,0.0,0.5728951307608878
47,20141212,15.60655,2400,37455.72,38.2048344,37493.9248344,2400,37455.72,15756.89758561673,0.0,53212.61758561673,0.0,0.573094847123675
48,20141215,15.9549875,2300,36696.47125,37.430400675,36733.901650675005,4700,74988.44125,0.0,20976.21622017899,54012.22502982101,0.38836052779898783,0.5666798922934629
49,20141219,15.139171999999999,-4700,-71154.1084,143.731298968,-71010.37710103199,0,0.0,50008.97809196643,0.0,50008.97809196643,0.0,0.5987964620761235
50,20150119,16.13533,1700,27430.060999999998,27.978662219999997,27458.03966222,1700,27430.060999999998,22598.468343830587,0.0,50028.52934383058,0.0,0.5986396096124655
51,20150120,16.5814285,1700,28188.428450000003,28.752197019000004,28217.180647019002,3400,56376.856900000006,0.0,5617.582379771222,50759.274520228784,0.11067105337631414,0.5927771112916118
52,20150127,17.059238,1600,27294.7808,27.840676416,27322.621476416,5000,85296.19,0.0,32948.63528709799,52347.55471290201,0.6294207144498614,0.5800349266514246
53,20150202,16.08902,-5000,-80445.1,162.49910200000002,-80282.600898,0,0.0,47294.40945273572,0.0,47294.40945273572,0.0,0.620574442421847
54,20150203,17.11373,1500,25670.595,26.184006900000004,25696.7790069,1500,25670.595,21599.995166308367,0.0,47270.590166308364,0.0,0.6207655357484874
55,20150205,17.600254,1500,26400.381,26.928388620000003,26427.30938862,3000,52800.762,0.0,4825.154168795012,47975.607831204994,0.10057515447790877,0.6151094397383832
56,20150209,16.583866499999996,-3000,-49751.59949999999,100.49823098999998,-49651.10126900999,0,0.0,44823.051573449826,0.0,44823.051573449826,0.0,0.6404012327798134
57,20150213,17.81693,1300,23162.009,23.625249179999997,23185.63424918,1300,23162.009,21646.382606952717,0.0,44808.39160695272,0.0,0.6405188442697676
58,20150216,18.333799,1300,23833.9387,24.310617474,23858.249317473998,2600,47667.8774,0.0,2210.784391390931,45457.09300860907,0.048634530830474205,0.6353145528138997
59,20150217,18.85511,1300,24511.643,25.00187586,24536.64487586,3900,73534.929,0.0,26748.09250256835,46786.83649743165,0.5717012413103989,0.6246465125418958
60,20150302,19.3428865,1200,23211.463799999998,23.675693075999998,23235.139493075996,5100,98648.72115,0.0,50015.34415350639,48633.37699649361,1.0284160229529695,0.6098324009681504
61,20150623,31.65571,-5100,-161444.12099999998,326.11712442,-161118.00387557998,0,0.0,109918.679707245,0.0,109918.679707245,0.0,0.24940231554601366
62,20151106,25.89768,1900,49205.592000000004,50.18970384,49255.78170384,1900,49205.592000000004,61164.15495957905,0.0,110369.74695957906,0.0,0.2463221290296117
63,20151110,26.8208345,1800,48277.5021,49.243052141999996,48326.745152142,3700,99237.08765,12843.526375843408,0.0,112080.61402584342,0.0,0.23463919341059902
