,order_time,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
59,20151223,38.91773,38800,1510007.9239999999,1540.20808248,1511548.1320824798,38800,1510007.9239999999,350043.2707161715,0.0,1860051.1947161714,0.0,0.29708639790975255
60,20151228,37.5710869,-38800,-1457758.17172,2944.6715068744,-1454813.5002131255,0,0.0,1804909.2800452728,0.0,1804909.2800452728,0.0,0.3179245350414506
61,20160413,32.719301,59900,1959886.1299,1999.083852498,1961885.2137524982,59900,1959886.1299,0.0,150647.84172683395,1809238.288173166,0.08326589300680062,0.3162886022750303
62,20160420,31.928805949999997,-59900,-1912535.4764049998,3863.3216623380995,-1908672.1547426619,0,0.0,1757798.2056294992,0.0,1757798.2056294992,0.0,0.3357278165371441
63,20160712,32.359623,71700,2320184.9691,2366.588668482,2322551.557768482,71700,2320184.9691,0.0,559824.7435453096,1760360.2255546902,0.3180171509322239,0.3347596288553434
64,20160713,32.7525447,70900,2322155.41923,2368.5985276146002,2324524.0177576146,142600,4670512.874220001,0.0,2884516.708725988,1785996.1654940126,1.6150744130674664,0.32507180362939947
65,20160727,32.20376145,-142600,-4592256.38277,9276.357893195402,-4582980.024876805,0,0.0,1689798.0743812271,0.0,1689798.0743812271,0.0,0.36142507548039926
66,20160815,33.034688,70900,2342159.3792000003,2389.0025667840005,2344548.3817667845,70900,2342159.3792000003,0.0,653651.609066165,1688507.7701338353,0.38711791596573764,0.36191268163280144
67,20160816,34.033839,68800,2341528.1232,2388.358685664,2343916.4818856637,139700,4754527.3083,0.0,2997764.1864345483,1756763.1218654513,1.7064134311126233,0.33611897483381836
68,20160825,33.140846,-139700,-4629776.1862,9352.147896124,-4620424.038303876,0,0.0,1616358.8784697661,0.0,1616358.8784697661,0.0,0.3891777577073061
69,20161111,34.030158,87400,2974235.8092,3033.7205253839998,2977269.529725384,87400,2974235.8092,0.0,1356945.8161836406,1617289.9930163594,0.8390244310192271,0.3888258893921954
70,20161114,34.326558150000004,86700,2976112.591605,3035.6348434371002,2979148.226448437,174100,5976253.773915,0.0,4336501.1263769325,1639752.6475380678,2.644606875852755,0.3803372491616387
71,20161122,34.63236935,85900,2974920.527165,3034.4189377083,2977954.946102708,260000,9004416.031,0.0,7322267.631125877,1682148.3998741228,4.352926074580465,0.36431588852784724
72,20161123,34.928041650000004,85200,2975869.1485800003,3035.3865315516005,2978904.5351115516,345200,12057159.977580002,0.0,10303368.846526766,1753791.1310532354,5.874912162624007,0.33724209057016374
73,20161212,34.1819153,-345200,-11799597.16156,23835.186266351204,-11775761.97529365,0,0.0,1432137.5809938107,0.0,1432137.5809938107,0.0,0.45879501133903877
74,20170324,34.929616,92700,3237975.4032,3302.734911264,3241278.138111264,92700,3237975.4032,0.0,1804263.1243396197,1433712.2788603804,1.258455515058977,0.45819993279886806
75,20170330,34.3964426,-92700,-3188550.22902,6440.8714626204,-3182109.3575573796,0,0.0,1375680.1429715906,0.0,1375680.1429715906,0.0,0.48013028492597953
76,20170406,35.079879,80500,2823930.2594999997,2880.40886469,2826810.6683646897,80500,2823930.2594999997,0.0,1450924.1630538797,1373006.09644612,1.0567499786122163,0.48114080747542054
77,20170419,34.47271535,-80500,-2775053.585675,5605.608243063501,-2769447.9774319367,0,0.0,1314601.6148513465,0.0,1314601.6148513465,0.0,0.5032118690959908
78,20170607,35.26815,62500,2204259.375,2248.3445625,2206507.7195625,62500,2204259.375,0.0,889801.1112060358,1314458.2637939642,0.6769337115640124,0.5032660414802748
79,20170608,35.604965750000005,61900,2203947.3799250005,2248.0263275235006,2206195.406252524,124400,4429257.7393000005,0.0,3096263.4577919217,1332994.2815080788,2.322788252541469,0.4962612778389035
80,20170612,35.947471050000004,61300,2203579.9753650003,2247.6515748723004,2205827.6269398727,185700,6675445.373985001,0.0,5303949.12147018,1371496.2525148205,3.8672720481333327,0.4817113777045404
81,20170615,35.2557649,-185700,-6546995.54193,13224.930994698601,-6533770.6109353015,0,0.0,1225046.5030463291,0.0,1225046.5030463291,0.0,0.5370547581537111
82,20170622,36.036901,56600,2039688.5966,2080.482368532,2041769.0789685322,56600,2039688.5966,0.0,816416.2836687467,1223272.3129312533,0.6674035495109162,0.5377252248420064
83,20170626,36.3831407,56000,2037455.8791999999,2078.204996784,2039534.0841967838,112600,4096741.6428199997,0.0,2856440.2911131973,1240301.3517068024,2.303021186893327,0.531289948748607
84,20170627,36.7466781,55500,2039440.6345499998,2080.229447241,2041520.8639972408,168100,6177116.588609999,0.0,4898818.087197772,1278298.5014122268,3.832295885339536,0.5169308206533839
85,20170717,37.09408035,55000,2040174.41925,2080.977907635,2042255.397157635,223100,8275689.326084999,0.0,6961688.689827096,1314000.6362579037,5.298086239633069,0.5034389789890389
86,20170718,36.26286945,-223100,-8090246.174294999,16342.297272075899,-8073903.877022923,0,0.0,1110126.6805888796,0.0,1110126.6805888796,0.0,0.5804829748525874
87,20170719,37.164699999999996,43100,1601798.5699999998,1633.8345414,1603432.4045413998,43100,1601798.5699999998,0.0,493250.21761849057,1108548.3523815093,0.44495146879144654,0.5810794252990454
88,20170801,37.57590065,42700,1604490.957755,1636.5807769101002,1606127.5385319102,85800,3224012.27577,0.0,2100711.1309878705,1123301.1447821297,1.8701228435009873,0.575504343023532
89,20170811,36.77789565,-85800,-3155543.44677,6374.197762475399,-3149169.2490075245,0,0.0,1043411.114335767,0.0,1043411.114335767,0.0,0.6056947965076477
90,20170825,37.843511,50700,1918666.0077,1957.039327854,1920623.047027854,50700,1918666.0077,0.0,876690.1097355152,1041975.8979644848,0.841372733714995,0.6062371649715816
91,20170828,38.1724892,50300,1920076.20676,1958.4777308952,1922034.6844908951,101000,3855421.4092,0.0,2798987.801259331,1056433.6079406692,2.6494687221428554,0.6007735943848127
92,20170830,38.51692615,49800,1918142.9222700002,1956.5057807154003,1920099.4280507157,150800,5808352.463420001,0.0,4720766.873899705,1087585.589520296,4.340593438702975,0.5890012562649869
93,20171009,39.101149,49100,1919866.4159,1958.263744218,1921824.679644218,199900,7816319.6851,0.0,6675272.562907442,1141047.122192558,5.850128739714707,0.5687981357214906
94,20171010,38.5702626,-199900,-7710195.49374,15574.594897354798,-7694620.898842645,0,0.0,1017345.7541663302,0.0,1017345.7541663302,0.0,0.6155448996975623
95,20171013,39.188391,60300,2363059.9773000004,2410.3211768460005,2365470.2984768464,60300,2363059.9773000004,0.0,1347971.9348171705,1015088.0424828299,1.3279359803314512,0.6163980892530104
96,20171016,39.458121850000005,59900,2363541.498815,2410.8123287913,2365952.3111437913,120200,4742866.246370001,0.0,3714328.637541407,1028537.608828594,3.611271581767119,0.6113154962827156
97,20171025,39.722478,59500,2363487.441,2410.7571898200003,2365898.19818982,179700,7138129.2966,0.0,6088033.949462282,1050095.3471377185,5.797601109324642,0.6031688240132473
98,20171026,39.971347200000004,59100,2362306.61952,2409.5527519104003,2364716.1722719106,238800,9545157.71136,0.0,8454576.53191903,1090581.1794409696,7.752358734315252,0.5878692224223124
99,20171207,39.648087000000004,-238800,-9467963.175600002,19125.285614712004,-9448837.88998529,0,0.0,917838.2439374086,0.0,917838.2439374086,0.0,0.6531488014873281
100,20180115,42.606395000000006,35200,1499745.1040000003,1529.7400060800003,1501274.8440060802,35200,1499745.1040000003,0.0,582242.664309594,917502.4396904063,0.6345952219005114,0.6532757019584163
101,20180119,43.02303325,34900,1501503.8604249998,1531.5339376334998,1503035.3943626333,70100,3015914.630825,0.0,2085977.0643433244,929937.5664816755,2.2431366787723257,0.6485764658351688
102,20180123,43.468885,34500,1499676.5325,1529.6700631499998,1501206.20256315,104600,4546845.371,0.0,3588435.040883016,958410.3301169844,3.7441531337052765,0.6378166045446771
103,20180124,43.90703275,34200,1501620.52005,1531.652930451,1503152.172980451,138800,6094296.1457,0.0,5092663.744375732,1001632.4013242684,5.084364021813461,0.6214829778958961
104,20180129,43.05815375,-138800,-5976471.7405,12072.47291581,-5964399.267584191,0,0.0,867150.7506818091,0.0,867150.7506818091,0.0,0.6723036121540611
