,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,vol,amount
246,000300.SH,20130916,2472.288,2480.81,2481.71,2407.243,2488.902,-10.512,-0.4224,250629093.0,243377120.376
247,000300.SH,20130909,2478.39,2446.4539999999997,2527.383,2435.826,2357.782,82.82700000000001,3.5129,683102472.0,594912793.477
248,000300.SH,20130902,2440.609,2326.231,2449.249,2321.304,2313.91,6.434,0.2781,445460907.0,391995497.475
249,000300.SH,20130826,2320.344,2332.8,2345.3579999999997,2297.449,2286.929,48.687,2.1289,388496686.0,353532686.377
250,000300.SH,20130819,2335.616,2325.862,2353.409,2251.92,2304.144,27.285999999999998,1.1842,322770009.0,302163368.411
251,000300.SH,20130812,2331.43,2352.883,2423.081,2284.077,2286.01,66.78399999999999,2.9214,409140404.0,373019642.176
252,000300.SH,20130805,2352.794,2270.672,2352.89,2256.715,2247.263,31.066,1.3824,362357253.0,347967222.98300004
253,000300.SH,20130729,2278.3289999999997,2184.007,2278.3289999999997,2162.979,2224.008,-48.038000000000004,-2.16,282357719.0,268658554.382
254,000300.SH,20130722,2175.97,2211.587,2276.742,2169.0170000000003,2190.478,11.710999999999999,0.5346,313718377.0,294354295.064
255,000300.SH,20130715,2202.189,2300.83,2326.925,2159.813,2275.373,31.924,1.403,314242474.0,292303948.649
256,000300.SH,20130708,2307.297,2160.699,2351.223,2149.7870000000003,2226.849,-63.23,-2.8394,392928372.0,356810505.797
257,000300.SH,20130701,2163.619,2211.803,2252.033,2162.189,2200.639,12.677999999999999,0.5761,316860285.0,294071694.089
258,000300.SH,20130624,2213.317,2146.053,2227.4610000000002,2023.171,2317.394,-146.184,-6.3081,399395615.0,333296690.551
259,000300.SH,20130617,2171.21,2413.0879999999997,2424.202,2164.325,2416.771,-12.932,-0.5351,303480716.0,281161880.09900004
260,000300.SH,20130603,2403.839,2600.499,2600.499,2375.2039999999997,2606.426,-3.803,-0.1459,401570677.0,396072899.96599996
