,order_time,code,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
52,20080326,002001.sz,42.85,40300,1726855.0,1761.3921,1728616.3921,40300,1726855.0,0.0,846303.2882099842,8644425.711790016,0.09790162081625879,0.2546575574111617
53,20080327,600340.sh,10.36,-155700,-1613052.0,3258.36504,-1609793.63496,0,0.0,763236.4557635528,0.0,8406192.455763552,0.0,0.2751985815199671
54,20080328,600048.sh,28.9,55100,1592390.0,1624.2378,1594014.2378,55100,1592390.0,0.0,830739.6202136589,7963164.379786341,0.10432280191558074,0.3133974901917048
55,20080328,600438.sh,18.0,-117100,-2107800.0,4257.756,-2103542.244,0,0.0,1272802.623786341,0.0,7898014.623786341,0.0,0.31901485332143564
56,20080331,600383.sh,38.3,42400,1623919.9999999998,1656.3983999999998,1625576.3983999998,42400,1623919.9999999998,0.0,352710.1344824694,8131746.865517531,0.04337446065594195,0.2988619171089021
57,20080401,002001.sz,35.6,-40300,-1434680.0,2898.0536,-1431781.9464,0,0.0,1078965.9988771859,0.0,7896514.998877186,0.0,0.31914415446069266
58,20080402,000983.sz,41.59,36200,1505558.0000000002,1535.6691600000001,1507093.6691600003,36200,1505558.0000000002,0.0,428073.7219828705,7537891.27801713,0.056789585600852135,0.35006552379024436
59,20080403,600415.sh,92.8,-17500,-1624000.0,3280.48,-1620719.52,0,0.0,1192517.3759005347,0.0,6338672.375900535,0.0,0.4534649600863082
60,20080403,600383.sh,16.1,-42400,-682640.0000000001,1378.9328000000003,-681261.0672000002,0,0.0,1873778.4431005348,0.0,6308461.443100534,0.0,0.45606981681095193
61,20080407,600585.sh,55.98,22700,1270746.0,1296.16092,1272042.16092,22700,1270746.0,601829.9711026901,0.0,6377930.97110269,0.0,0.45007999291599965
62,20080407,601166.sh,37.5,34000,1275000.0,1300.5,1276300.5,34000,1275000.0,0.0,674470.5288973099,6376630.47110269,0.10577224632254342,0.4501921250435583
63,20080407,600048.sh,25.2,-55100,-1388520.0,2804.8104,-1385715.1896,0,0.0,711244.66070269,0.0,6330296.6607026905,0.0,0.45418713368489394
64,20080408,600109.sh,29.44,44500,1310080.0,1336.2816,1311416.2816,44500,1310080.0,0.0,600136.0586642749,6562202.941335725,0.09145344391652085,0.43419163607503286
65,20080410,600115.sh,11.3,-137900,-1558270.0,3147.7054,-1555122.2946,0,0.0,954626.1002882812,0.0,6342674.100288281,0.0,0.45311992212436913
66,20080411,000728.sz,22.68,57300,1299564.0,1325.55528,1300889.55528,57300,1299564.0,0.0,346215.7236867043,6506428.276313296,0.053211333312795504,0.43900065710759184
67,20080411,600585.sh,52.01,-22700,-1180627.0,2384.86654,-1178242.13346,0,0.0,832026.4097732956,0.0,6501546.409773296,0.0,0.43942158296809797
68,20080411,601166.sh,37.77,-34000,-1284180.0,2594.0436,-1281585.9564,0,0.0,2113612.366173296,0.0,6524792.366173295,0.0,0.43741726266954317
69,20080414,000938.sz,16.8,76200,1280160.0,1305.7632,1281465.7632,76200,1280160.0,832252.2835916048,0.0,6403791.283591605,0.0,0.44785025676935086
70,20080414,600674.sh,25.8,49600,1279680.0,1305.2736,1280985.2736,49600,1279680.0,0.0,448732.99000839517,6402486.009991605,0.07008730504184008,0.4479628004877778
71,20080415,000728.sz,19.4,-57300,-1111620.0,2245.4724,-1109374.5276,0,0.0,660506.9176946022,0.0,5897190.917694602,0.0,0.4915305157851788
72,20080416,600816.sh,19.22,66000,1268520.0,1293.8904,1269813.8904,66000,1268520.0,0.0,609273.9473595129,6345391.052640487,0.0960183450168887,0.4528856601883994
73,20080505,000983.sz,51.4,-36200,-1860680.0,3758.5736,-1856921.4264,0,0.0,1245633.8563922169,0.0,8161509.856392217,0.0,0.2962956829764216
74,20080506,600837.sh,51.4,32300,1660220.0,1693.4244,1661913.4244,32300,1660220.0,0.0,416217.28631496336,8319753.713685037,0.05002759704657289,0.28265153042636326
75,20080509,000938.sz,20.13,-76200,-1533906.0,3098.49012,-1530807.50988,0,0.0,1114215.515617448,0.0,8137025.515617448,0.0,0.29840677964920037
76,20080509,600674.sh,30.33,-49600,-1504368.0,3038.82336,-1501329.17664,0,0.0,2615544.692257448,0.0,8194002.692257448,0.0,0.2934940752747788
77,20080512,600111.sh,47.77,33000,1576410.0,1607.9382,1578017.9382,33000,1576410.0,1037657.5312920611,0.0,7895931.531292061,0.0,0.31919446238970584
78,20080512,600188.sh,24.9,63400,1578660.0,1610.2332000000001,1580270.2332,63400,1578660.0,0.0,542612.7019079388,7894321.298092062,0.06873456012476717,0.31933330043244457
79,20080512,600816.sh,23.38,-66000,-1543080.0,3117.0216,-1539962.9784,0,0.0,997350.2764920611,0.0,7849624.276492061,0.0,0.3231871813455922
80,20080513,002001.sz,57.1,28400,1621640.0,1654.0728000000001,1623294.0728,28400,1621640.0,0.0,625893.9287941142,8134869.071205886,0.07693964381178832,0.2985927132899775
81,20080516,600111.sh,22.7,-33000,-749100.0,1513.182,-747586.818,0,0.0,121129.41566171136,0.0,7042818.415661711,0.0,0.39275185470337415
82,20080519,000783.sz,29.0,49900,1447100.0,1476.0420000000001,1448576.042,49900,1447100.0,0.0,1327440.5698675055,7234158.430132494,0.18349619830529385,0.3762540746881988
83,20080523,600837.sh,25.04,-32300,-808792.0,1633.7598400000002,-807158.24016,0,0.0,0.0,521875.97535262816,5765153.024647372,0.0905224845067402,0.5029151292921099
84,20080526,600867.sh,15.59,72200,1125598.0,1148.10996,1126746.10996,72200,1125598.0,0.0,1648778.648105234,5629894.351894766,0.29286138336687084,0.5145774458984349
85,20080527,600109.sh,38.01,-44500,-1691445.0,3416.7189,-1688028.2811,0,0.0,38754.999400334666,0.0,5275434.999400334,0.0,0.5451397537248909
86,20080528,600398.sh,9.71,110500,1072955.0,1094.4141,1074049.4141,110500,1072955.0,0.0,1035292.4769496953,5367383.5230503045,0.19288587679706826,0.5372117386670213
87,20080528,000783.sz,22.49,-49900,-1122251.0,2266.94702,-1119984.05298,0,0.0,84691.57603030466,0.0,5351144.576030305,0.0,0.5386118983584222
88,20080529,000961.sz,8.95,120900,1082055.0,1103.6961000000001,1083158.6961,120900,1082055.0,0.0,998462.8854908939,5412790.114509106,0.18446362492690999,0.5332966769942282
89,20080530,600188.sh,23.84,-63400,-1511456.0,3053.1411200000002,-1508402.85888,0,0.0,509640.4345234588,0.0,5265247.434523459,0.0,0.5460181492068494
90,20080602,600109.sh,50.9,20400,1038360.0,1059.1272000000001,1039419.1272,20400,1038360.0,0.0,529753.210654815,5208523.789345185,0.1017088972001058,0.5509089935103703
91,20080604,002001.sz,56.36,-28400,-1600624.0,3233.26048,-1597390.73952,0,0.0,1067319.6292610033,0.0,5412112.629261004,0.0,0.533355091344293
92,20080605,002230.sz,37.7,28400,1070680.0,1092.0936000000002,1071772.0936,28400,1070680.0,0.0,4399.09835753357,5365310.901642466,0.0008199149011452232,0.5373904448939224
93,20080606,600867.sh,16.68,-72200,-1204296.0,2432.67792,-1201863.32208,0,0.0,1197462.9039929593,0.0,5455296.903992959,0.0,0.5296316429761447
94,20080610,002153.sz,81.35,13300,1081955.0,1103.5941,1083058.5941,13300,1081955.0,114464.18303815904,0.0,5448957.183038159,0.0,0.5301782684269642
95,20080613,002153.sz,77.45,-13300,-1030085.0,2080.7717000000002,-1028004.2283,0,0.0,1142485.5818241104,0.0,4895551.581824111,0.0,0.5778941834343259
96,20080616,600061.sh,6.5,143300,931450.0,950.0790000000001,932400.079,143300,931450.0,210142.6271032017,0.0,4656812.627103202,0.0,0.5984788100579423
97,20080616,600398.sh,8.28,-110500,-914939.9999999999,1848.1788,-913091.8211999999,0,0.0,1123234.4483032017,0.0,4662699.448303202,0.0,0.597971234674848
98,20080616,002230.sz,32.61,-28400,-926124.0,1870.7704800000001,-924253.22952,0,0.0,2047487.6778232018,0.0,4650036.677823202,0.0,0.5990630481271441
99,20080617,600352.sh,14.15,64000,905600.0,923.712,906523.712,64000,905600.0,1141066.3402070932,0.0,4527630.340207093,0.0,0.6096172065766419
100,20080617,600340.sh,8.18,110700,905526.0,923.63652,906449.63652,110700,905526.0,234616.70368709322,0.0,4526706.703687093,0.0,0.6096968446605162
101,20080617,000961.sz,5.97,-120900,-721773.0,1457.98146,-720315.01854,0,0.0,954931.7222270932,0.0,4516785.722227093,0.0,0.6105522547017165
102,20080618,600038.sh,15.0,57900,868500.0,885.87,869385.87,57900,868500.0,85593.59881320468,0.0,4348950.598813205,0.0,0.6250233884714117
103,20080618,600061.sh,5.13,-143300,-735129.0,1484.96058,-733644.03942,0,0.0,819237.6382332047,0.0,4293011.638233204,0.0,0.6298465754481606
104,20080619,600837.sh,21.64,41500,898060.0,916.0212,898976.0212,41500,898060.0,0.0,79697.4210848835,4494324.578915116,0.017732902839011605,0.6124889065948149
105,20080620,600038.sh,14.41,-57900,-834339.0,1685.36478,-832653.63522,0,0.0,752932.3049087911,0.0,4203635.304908792,0.0,0.6375528102878902
106,20080623,000728.sz,19.94,45000,897300.0,915.2460000000001,898215.246,45000,897300.0,0.0,145245.29447596346,4485830.705524037,0.032378683907331236,0.6132212680669845
107,20080627,000728.sz,18.8,-45000,-846000.0,1708.92,-844291.08,0,0.0,698871.4127225187,0.0,4648402.412722519,0.0,0.599203958256121
108,20080630,000839.sz,12.8,69300,887040.0,904.7808,887944.7808,69300,887040.0,0.0,189038.42450684507,4436389.575493155,0.042610871135191346,0.617484197016829
